S1_QAgNO3(%),S1_Qpva(%),S1_Qtsc(%),S1_Qseed(%),S1_Qtot(uL/min),ST_QAgNO3(%),ST_Qpva(%),ST_Qtsc(%),ST_Qseed(%),ST_Qtot(uL/min)
0.39930127507566476,0.035956357167473696,0.41708100490369654,0.3285222262488803,0.3275784718655433,0.6229025526605754,0.948158718199925,0.4983448644721944,0.571635544339308,0.6667372314378062
0.36032191776804084,0.06285048691871628,0.5018943490037726,0.3796521184985928,0.3664540559751867,0.588563167331866,0.935353276613818,0.5387971220919177,0.5784616148992889,0.6105190451263822
0.37052260109273394,0.05316565907783392,0.5618903648153999,0.3923475097487895,0.39153115063246563,0.5850974041821853,0.9549839109002976,0.559594498541004,0.6444921200873549,0.5843162957953001
0.3644946719156707,0.024041111534088597,0.47928495082992184,0.34718100735499874,0.3446580328740271,0.5257479144701653,0.9737126449291406,0.585413148941481,0.5855658651215372,0.665285026504798
0.37827268048327356,0.0894307581170496,0.4487143392504902,0.3605481737904235,0.41771803668778723,0.6051742314008365,0.9504544296951244,0.5060814827857034,0.6051036590748311,0.6036122597023578
0.38279488451064353,0.03778477988466988,0.5231699096513289,0.4405048688436442,0.3805337543616005,0.6034934654261508,0.9398758892869341,0.5883480054758579,0.6718243399276977,0.6218943592938908
0.4540410804124853,0.0012811710801778284,0.41093911815598533,0.33163892044992915,0.3290543199449184,0.6853643598834387,0.9905800846440544,0.5405306447421214,0.595740809900758,0.6704541468857972
0.4155089108723576,0.07703316827722756,0.4347166015952036,0.464908901581604,0.36865586543064005,0.6204233319876105,0.9338480004882161,0.5313822923574897,0.6708835886419705,0.6288056449171759
0.38604242025717184,0.02772377879647497,0.5237549423399283,0.33210778459724094,0.3307729090956603,0.5875949459384908,0.9636286505377033,0.5971589547004406,0.5856075431415712,0.6122169290576975
0.37410230871651595,0.05647193192791838,0.4706229105418259,0.41214644692105656,0.40157567202385985,0.6006708069267086,0.9359931445543563,0.4836840883856046,0.6767630013817699,0.6067979409961022
0.3959829657676272,0.06985714477457114,0.44466275971607466,0.43177882614889035,0.3639124669097821,0.6157516234719373,0.9699041889508575,0.5233555584758258,0.6519486487786439,0.677126635924256
0.37413369152042425,0.03177223186362578,0.4220822003936167,0.3604820853119266,0.34518295495005097,0.59391535739637,0.9921341118972853,0.5667378658741531,0.552465155723337,0.675888655922348
0.42702773416364526,0.0695864678163476,0.49360470810257423,0.5058383308748091,0.32744752230417046,0.6203255310599681,0.948397808224494,0.5206689100824127,0.7472118892973395,0.6063323889883099
0.3836476911479121,0.02422682388227714,0.4843283429826659,0.375448129944582,0.3731175002663303,0.6368112077959089,0.9557965860905006,0.5445763924109648,0.6293964609021474,0.6327264386985683
0.3969007741529667,0.04947511926508184,0.4850713341277658,0.39878982073822156,0.3603519145813888,0.6444764838002237,0.94222759910756,0.5007571429137282,0.6056702254876511,0.6339694622117928
0.36879170058192934,0.03150350342913455,0.4396098859389312,0.4472356692651906,0.35974194816746063,0.5096876460647799,0.9515769303730566,0.5276019901056779,0.6878075946840851,0.6614922115422026
0.3975592193625611,0.00985371017307272,0.4205368705470585,0.42050103702126906,0.33994673143762916,0.6456026242746908,0.9817021936823249,0.5614409076410837,0.694860554727693,0.6777857507762901
0.4224955408614732,0.0903050813170545,0.5207236395317691,0.4580397689703746,0.35234691242930744,0.5823693927270822,0.9301025689828755,0.6071489410330391,0.645803227962155,0.6187322572199516
0.4227587395990842,0.04548911888244917,0.4697306506229888,0.46731500497205847,0.3768278417457163,0.5466795111015428,0.9541300041816507,0.5027981832301995,0.7065846749155201,0.6111701499375097
0.3370020833132181,0.03280031268220276,0.46354028842134404,0.4258511040960274,0.33978408427358747,0.5698712485984578,0.9401380076083978,0.5250260737025392,0.6627082403099036,0.6269309263796632
0.40599369208295094,0.0604952754306008,0.5223019613313142,0.43016180339597765,0.40919433930071003,0.5945476106576809,0.9466649917326572,0.5742782354192362,0.584221249318428,0.5933840774275149
0.44522099743023363,0.05132318190018465,0.4196228793878493,0.3863446089336959,0.36057905707772875,0.6273317292433895,0.95327960924515,0.5335242860697331,0.5946318886371416,0.6692210568687915
0.38301469877260225,0.09385948109723515,0.48725519833953107,0.3886259635008506,0.42259010451359263,0.553792888504111,0.919343999893409,0.4961965507739884,0.553346376568773,0.616608325158349
0.39486323281953134,0.05551480412449516,0.5176321080998811,0.34156515156963435,0.34223799911170977,0.6222837231539642,0.9264962386972565,0.5276561549737739,0.6681701085147039,0.6154893845686056
0.3819456953562572,0.06867942443522988,0.5048039827719109,0.41704711283084306,0.3770505825375545,0.6374584101412409,0.9237106571912386,0.5490244915876021,0.5506382950495272,0.6148955554675106
0.4521909634968724,-0.0032311209787034122,0.41718513214354064,0.39956908890448484,0.3259057534777946,0.6236195371125024,0.983135340928391,0.5997241421822044,0.5930084883985707,0.7033200241906161
0.36722009596889277,0.019912644774782138,0.4583296259330924,0.49163332353084277,0.3250614834330317,0.5988790830698473,0.9691130886186414,0.5666730225031225,0.7278559889108709,0.6482043610005315
0.3175905901324093,0.023689393451076204,0.4305496754070291,0.4101986849754593,0.29526025313807963,0.48530945912306156,0.9667056237275484,0.5634986816734546,0.6444877675518214,0.6474616707369739
0.3315672799441729,0.0025281845042433005,0.39583797924944225,0.36347643095191284,0.3546614072945326,0.5690403370949408,0.9613873544039339,0.5333942466228736,0.5930708916099866,0.6371005075083906
0.40803207884970344,0.05741439783977403,0.5069887486978722,0.33193074891906055,0.372001192070213,0.5996110636199208,0.947581370748631,0.5007558735807613,0.5870467338261938,0.6264048934361598
0.4396501055264189,0.050570909285542885,0.45635099975882176,0.2995572054682014,0.35877544173294973,0.5939568000119912,0.9744202483518559,0.5762233628444682,0.5559892563670819,0.6653350991579037
0.311367301929614,0.03136315505964609,0.499918202036836,0.30650039652988376,0.2990023882413075,0.4986597262504959,0.97582141812946,0.5920575142638599,0.5709827121375657,0.6883924167365334
0.3339103948565821,0.010274861474663497,0.4504506473363994,0.32044049965867083,0.2863533653811243,0.46487570391811295,0.9817205825146792,0.5377910169401465,0.6208476515945041,0.6534896158460013
0.350956439860667,0.08335480981031185,0.5269949665071147,0.36690697888876805,0.40477350238981963,0.5531645366873139,0.9347631776344535,0.45927886268040563,0.6106968897154408,0.5920172031530324
0.4048433921677121,0.05852359873227631,0.44812063129203794,0.3654942208746984,0.3235641103462107,0.5226417002722512,0.9375850924591964,0.5555952223154108,0.6580063694936025,0.6213623585686678
0.40891104287106783,0.02104786296351783,0.46712538825390876,0.34459037194579206,0.3232453186825949,0.5661623502499259,0.9877924931453415,0.5589530834828188,0.5771252220149701,0.6521043141841059
0.47242769787386624,0.022045087470244824,0.469739740144635,0.42494785164969373,0.3171108167068821,0.6536673407532546,0.9430154700064557,0.5591239978951289,0.7057228623390828,0.6676343622134999
0.511695385878167,0.01903994779340439,0.4557324695852105,0.41825125300372495,0.3016181554394854,0.7438858490111526,0.9586311771535099,0.5658687133149336,0.6262696266408593,0.6814985040322933
0.2577104893121199,0.01081993338204839,0.3656851580424545,0.22363121198039157,0.2843098778744452,0.4723716259638825,0.9764840104427931,0.5153653004563241,0.569024429569347,0.6401881570883727
0.35852779302369314,0.053240020952161723,0.46853598351054704,0.347467931360431,0.3773536135227175,0.6100136093159775,0.9367346539972562,0.5230294517603985,0.6063827572711491,0.6292054826540836
0.41267168636633805,0.03926326543671376,0.37541303583999985,0.45384947901556294,0.33588102344141846,0.571087717781891,0.9713121234290145,0.5433559317400096,0.6294965167069475,0.6357075683001092
0.4302030449286583,0.06204304379292664,0.4773917739737699,0.42096821484584646,0.37975972025689236,0.5563936292160045,0.9205157073180688,0.4814359065262773,0.5996686995331182,0.6262788425398151
0.4409158878359309,0.06689376377353527,0.490588612655034,0.3727246008213444,0.37004172105415084,0.6346558773816834,0.9403684433836534,0.5615783019803664,0.6418447117273596,0.6140956331961107
0.3920137847718896,0.03613672188312172,0.44407656657823563,0.45001137801955865,0.34547092998142664,0.5739077174798939,0.9820605909674983,0.5579945004621671,0.6792824692067925,0.6883424406504186
0.4234615655946404,0.03610429004126236,0.455596952661059,0.3536266933861462,0.38489856689694407,0.5644365912013127,0.9657679510831952,0.510996712513627,0.6159758962411576,0.6192182128603579
0.42479428067054686,0.08794579623801302,0.5008073215153209,0.3765235633675953,0.4400517027337266,0.6007565793726171,0.9130285843255764,0.46265112115653617,0.5966867135050962,0.588682397328828
0.4576997051991455,0.04566240832037271,0.45810505350050357,0.3945400984277432,0.37181307093432203,0.5830201665472599,0.9290201759875822,0.4989744217734243,0.6481993355062308,0.6598772583531531
0.5428417331524829,0.01938773920517613,0.4494658695229584,0.331677518030734,0.3389828655161334,0.6927720530290848,0.9863407981886518,0.5725670757274302,0.6375765610769586,0.6828532421512542
0.4501779004168084,0.04336841872188494,0.4895074330003918,0.3988617092694866,0.3569579439321924,0.652544238678225,0.9668415695807456,0.5358913097207798,0.6291102311717118,0.662935409061247
0.3882625898085034,0.03986722665204438,0.39882924298643885,0.48592054899932063,0.3480164017117034,0.5887332121227473,0.9709485247926042,0.5353567764022905,0.6911125174005766,0.6826054422417195
0.3882293003761966,0.018804537875495634,0.4246435682071868,0.42653565378500535,0.3675961917589832,0.6428485123232646,0.9609709788423771,0.5239126587791012,0.63586294936826,0.6593959024437923
0.3820592443928314,0.02306876025910635,0.43381293029312135,0.40089619687658484,0.3045784610419641,0.5476714183361544,0.9580405855682523,0.5541791664643879,0.681389591374825,0.6756801804789598
0.43204695322444464,0.05897310114637204,0.4561818113712533,0.4398022440827261,0.41897336021302156,0.6584127460766496,0.8990408746083728,0.5167578704423734,0.6561547848021609,0.6592157503055204
0.3091630662470698,0.04439964073724794,0.4724507686667995,0.3410948114773636,0.3449318904931614,0.5409871868880787,0.9623571883558351,0.5478520228539066,0.5745671701677277,0.6179211081052005
0.4332526797612033,0.06876069492035423,0.4622125620434674,0.33345349437088245,0.36685632992782097,0.6193420088225923,0.9635537211515696,0.538187405520137,0.566785592749628,0.642786667455697
0.4825448447886626,0.04582454782037533,0.5507177066102859,0.45469167276065336,0.361579115804438,0.6718418435960796,0.9293203158765095,0.518749491709734,0.6523314033527017,0.6152464989115187
0.3096951674063341,0.04904684879746504,0.4355056694096341,0.27282660489643795,0.3536424167723708,0.45509327722746307,0.9465474765852181,0.49624389669599733,0.5770207505909799,0.6412791132114771
0.432323290957174,0.059150476701807606,0.4597889917411549,0.3977381613720216,0.35303417929519854,0.6264859666646891,0.9262854103096507,0.5047690065349392,0.6461586969857573,0.6624368330632654
0.4631205808394493,0.03999305937728723,0.4820570538400536,0.29724662156006093,0.332051241817639,0.6862919600224873,0.9630447024820038,0.6277017306570067,0.5862508350357052,0.6841865597582053
0.42408496427165787,0.08426235136812975,0.5192000750353256,0.46208874728540433,0.3935458489223317,0.5916532299041115,0.913790653001046,0.4936489518064223,0.7186220547972806,0.6242792776110906
0.3730288858370098,0.00841542873192223,0.392144398586992,0.42716302359558217,0.3344787385350851,0.5676327994311902,0.9495911315912094,0.5421804981614109,0.6833612402404478,0.6788843018496016
0.3907584658600434,0.02944758958658573,0.46519839305766925,0.3509361569221348,0.32885469034821035,0.5405701100909519,0.9684196744476197,0.5781523276568721,0.5975675347633973,0.6380629760442573
0.414402468635521,0.05951195862236953,0.46385365634976333,0.36135938778290755,0.39908260106291676,0.6558966305611371,0.9356400533831921,0.5613874577118921,0.5655766179539952,0.6583207305646809
0.4391821051367558,0.027904015369250693,0.43192893907821955,0.3187021625046215,0.31633852526432105,0.5902730490973015,0.9848209798345903,0.5670239901419947,0.5087943081669725,0.6829241929361565
0.361736796807373,0.04942004344047523,0.4731880515318377,0.4017168521820704,0.36790196464612746,0.5811835157945784,0.9443640552945789,0.5699750734631196,0.6364874746529013,0.6218622245218379
0.4607042425335642,0.060657485407380904,0.46738560321454026,0.3222804787927145,0.3713430809238275,0.6778946061093273,0.9493276996577338,0.5304757087275369,0.5276235333211855,0.6635295641108001
0.33653199344680024,0.05436989515602031,0.4439168551533844,0.38793455662828175,0.35860565726669263,0.5302783155717948,0.920436863046777,0.533945541982909,0.5810796192688731,0.5979948729201648
0.47532906707240125,0.06502454356359301,0.45159818749035663,0.28475945253928564,0.3461682035333516,0.6779445658688925,0.9649255911201943,0.5659444266884779,0.5330598307727223,0.6561293882272137
0.3855372490059621,0.06093283323737701,0.4967692285756687,0.3672926183038076,0.35436474881072877,0.6270077879922673,0.9602192969175692,0.5814373874138006,0.6304637537588674,0.6116294790800305
0.47600789944063776,0.03644942355038985,0.4290980690742572,0.3730162768465269,0.3898149892729579,0.6291989248625447,0.9478149217926851,0.5225933634519591,0.5905109957661195,0.639625205729146
0.43826057875350133,0.05120533033340685,0.4325908738557044,0.415952374609057,0.37867297934012945,0.6426925351413346,0.9535914136298576,0.5498326917240591,0.6399256115048886,0.6551266465423744
0.3302672588424894,0.06697372163887637,0.4696510213636036,0.36298382415363784,0.35248408254664376,0.5391667093356448,0.912436361654754,0.48821335617969497,0.6021773837854969,0.607865525627793
0.4430679309881818,0.018007708139497636,0.3634793923790698,0.3550158803807104,0.33405042871184715,0.665763079868251,0.9765262027791886,0.47469688274183797,0.63041939574655,0.6691532162029341
0.3892865043092048,0.05931893125859152,0.4798257113565694,0.40322439199863785,0.3447024874379345,0.5411992432306918,0.9682732351159391,0.5585820902834047,0.6241307658594915,0.6148553193131886
0.4146727826452687,0.050186386126064415,0.406093643795551,0.31917197176673295,0.40940474423186524,0.6197367790115804,0.9681761838000184,0.531939324397615,0.5462720179457056,0.655979491903895
0.36430433814253105,0.06067058973187191,0.4918334367663738,0.34594894689345534,0.3657903026449136,0.5500315700119592,0.9321165549791676,0.5431663057954217,0.6193993012893007,0.6256680027459092
0.36751849075056986,0.04979528082575735,0.4951638156610844,0.38260814561652023,0.33354188582277056,0.5359650704622835,0.9376427288505753,0.6222736814442671,0.5997091039655182,0.5864168786929456
0.415802585968343,0.058384985904628754,0.5117902015128848,0.32238511255492835,0.3535207785845944,0.6132171597849339,0.9379269200832032,0.5261552550910178,0.5724387264957755,0.6141859667135268
0.4225617704524859,0.05892591062532827,0.4613371609803048,0.2564385464928375,0.3531231752796585,0.6329847066198948,0.9417167254857091,0.5197225932472348,0.4916518523801827,0.6225667677564891
0.43419668265107464,0.03073306656434257,0.4444036407925438,0.4585918674571068,0.3207846386592589,0.6058751648908242,0.9637439978190461,0.5830256910564098,0.693453523409406,0.6517993519435048
0.4634098463878587,0.05793677720195278,0.5050040696430335,0.45997502298582854,0.3721572315644386,0.6480496736618215,0.9321810037593622,0.5550796232021936,0.7231214583336603,0.6371108793341714
0.33372371301385306,0.03950965862984391,0.37776161099743155,0.29333786117651917,0.37401363105937413,0.5851362785957999,0.978499679443356,0.4663867999907235,0.5665396103098461,0.6711921077003317
0.38732945565917914,0.04057806650798854,0.42632214400097956,0.41063372563015177,0.3234632459213705,0.5969846968382875,0.9587587424119371,0.5387459895182208,0.5955817827472647,0.6377526491256689
0.45232911666325154,0.11262918236921411,0.4616531747271804,0.3627241450231849,0.41245318110363144,0.6101066529756842,0.9052114045603293,0.49200134627056147,0.5164528459129903,0.6082726270436516
0.30062449144024755,0.06195731337521062,0.454316427319075,0.3667039447577292,0.38768032824033927,0.5497564055828991,0.930164577409584,0.48184408816086954,0.5504603225976287,0.6322330863608328
0.3488265112511072,0.024098780260027482,0.5261775532510751,0.4883544774057725,0.31073820568563787,0.6452309116885024,0.9725047155062596,0.5729346630387566,0.7484295566199124,0.6604449569164377
0.45505486607396367,0.0801534677120245,0.5300862521074388,0.4161160943314691,0.3752744105493623,0.5978677242272825,0.8977694968653551,0.52228043954479,0.5708453834639071,0.593308086726564
0.3770958237640039,0.08131886599250768,0.5066837073605603,0.36473260166938176,0.3396160191516792,0.6022700786415767,0.9406199442073289,0.6533977792240583,0.5555308532701801,0.6445732770658837
0.37853943949137364,0.04772842889328478,0.47567415297615984,0.42666602382225816,0.3731261930277895,0.5322300011535219,0.9361727815206027,0.5588599795967706,0.6170366883175067,0.6325850646561012
0.31154399482062345,0.03580224697114185,0.4516687783872153,0.392215672801172,0.3005788095259964,0.5551488064033236,0.984728683929493,0.6150873584615366,0.6450975521186331,0.6840052190734767
0.4269347955297419,0.021912145918541844,0.42181952980303694,0.2960706529225269,0.37198315639869234,0.5429767563421186,0.9410799192366757,0.5385028690962965,0.5491835107409474,0.6843266874609599
0.4217152171888278,0.03645492952959721,0.4275984686901573,0.3654871284942635,0.3468994210840006,0.5384440027716624,0.9540103168685317,0.499221067025137,0.6413680237926808,0.6732723620986426
0.4503158439058584,0.02343103900887346,0.4181352697433641,0.4225986332626369,0.36133673461942245,0.659916533547612,0.9502128449580124,0.5060638372737242,0.6394318143329957,0.6429832175976031
0.4803197109690656,0.042651944189386976,0.4508372704141906,0.41988341710760146,0.36584181390644227,0.6307045136690036,0.95347724082013,0.5314557202024753,0.6460660717203055,0.6892468837774668
0.3958952610085805,0.03751887200995132,0.41527137650858315,0.34630470327793705,0.3424964673653306,0.5868815954139706,0.9918115264315094,0.5412241780351026,0.5467046851967645,0.699295623206142
0.29931189071744685,0.02854736554397562,0.42241737312729993,0.31325667847438654,0.3600280590067233,0.49945641764033755,0.9634891937593947,0.4827424282118967,0.592944633279628,0.6729234973197982
0.4369568819016975,0.022367517308504083,0.45089126498037646,0.35732909999770096,0.3332816736087113,0.6419034386554417,0.9774742744661931,0.6139897266647447,0.6300437330905226,0.6578402854497734
0.3359394202085218,0.04969873479539437,0.4542916802349494,0.3821508034102479,0.3325804511773173,0.5174970917972115,0.924717647698812,0.5322841210097494,0.6694856347671994,0.6073647988466637
0.41046982296382967,0.039955563558903756,0.48122885122731224,0.34565565004981064,0.33940887796362845,0.6286647729307295,0.9590580863596438,0.5668847098214205,0.5775969535639526,0.6364568070498264
0.25518135930624913,0.042324598377226366,0.5100210204247392,0.3798670636048686,0.3342273123399742,0.438115393976113,0.9455690585991456,0.5218311645075636,0.6351873775658816,0.6278428730581878
0.3083449569081527,0.058376623156692245,0.4448609742776154,0.42726888996206,0.35820142685307704,0.5187240977518023,0.9616420971751973,0.4917282059045097,0.672812065831629,0.6434233819417522
0.38556375060670395,0.07300037473375859,0.4729930448613172,0.3909177426002168,0.3330882166792092,0.5524405581497485,0.9279416856913074,0.5438451675157698,0.6055550709426649,0.6523080786096755
0.5054887414108477,0.07033999995516664,0.4252147726322735,0.3889843966156394,0.3818021968478751,0.6591084834328089,0.9405200039849958,0.5461944322538483,0.618856006487426,0.6557170171061648
0.39044793525288984,0.07719961902601737,0.5235457011768216,0.3759006335481108,0.3927915254621168,0.6019187877224564,0.9472955949878687,0.5418733908335751,0.5850243505231845,0.5931336473060118
0.31359863867310805,0.06060208781062884,0.5235565115364077,0.37221494688810847,0.32660787949802994,0.5295457357816704,0.9619688034530333,0.5590744847918458,0.586654272002972,0.6258086925842357
0.39284517546170283,0.05716308236958561,0.4580150906491465,0.4772364608797662,0.35127943135011386,0.5197699101471469,0.9422815781490593,0.490088714584638,0.6749052579864045,0.6500502878060748
0.3720250634605588,0.04432186787856656,0.45049934078445686,0.3517150970157818,0.3790735014344826,0.5323065709371555,0.9625012109120453,0.48499529809992414,0.6032708637752411,0.6388563257878466
0.36771580938394766,0.027297840618021357,0.4791916263774419,0.422139298665067,0.3276919484786197,0.5779144784970434,0.9541507467575464,0.5639923441187303,0.6643043799794172,0.6290621245407078
0.32638797046946944,0.06764247659842347,0.3630848123134799,0.4433437619411186,0.40522965031328606,0.5672587373899216,0.9353955996066421,0.44323323512839674,0.6175807446047643,0.6446454380975843
0.3875019620194068,0.05064445593986317,0.40845479318913874,0.4015730754241656,0.38444514907869615,0.5602573131344042,0.9458662800610078,0.4608203364063175,0.6232997570565588,0.6235825771567873
0.4281025400992021,0.05004189333726406,0.49751480072342585,0.38944716044765876,0.33507562963146825,0.6025802705986736,0.9410480872392263,0.5373606250902898,0.5906463716608619,0.6508074545727388
0.41049351038363346,0.02935040434504483,0.44180091188382903,0.39100013516967486,0.3352825789720162,0.6288920790366148,0.9743874806269566,0.5860435379497633,0.6509521560328468,0.70225880032062
0.43827391650705466,0.03734927223415427,0.44923490602038113,0.44018406886258715,0.358489061682258,0.5980731353308172,0.9741810443635986,0.5645895271999433,0.6835384603920052,0.656585450568796
0.36277658852843325,0.056866728499362675,0.46626174645518603,0.5122118029678056,0.3637797231343665,0.56911726237761,0.9356868440710615,0.5398543832340377,0.6768372514033263,0.6099274882569625
0.4001287896409567,0.06615593009417409,0.5166097809134422,0.4385885848336222,0.40684597011787027,0.5746980987590355,0.9306623111407102,0.514608910926259,0.6797871334298348,0.6272304242970466
0.40635715988362225,0.03303239412061484,0.4263031188902472,0.42242715690230925,0.35145497650837765,0.6483127427593964,0.9873814646107633,0.45716837274084465,0.7612819154757584,0.6744937453997075
0.3400608194826679,0.017121370206744323,0.4464498854184004,0.2902677580128002,0.3101596642514098,0.5212289848549844,0.9693106674154492,0.5104366993745995,0.5571733741534695,0.611668300299318
0.39164080236620885,0.020138732091941235,0.4436387497930704,0.4073768555898523,0.32859782815154887,0.5637145388104199,0.9652106954255785,0.6049260593558521,0.6609208587201443,0.6322597999861979
0.4606847299544041,0.020547307397521655,0.48124406331066777,0.4159728323490445,0.35273837611518954,0.6225278314065998,0.9559804623487245,0.5564724013561722,0.6380850674110055,0.653699217224788
0.3428602307845254,0.04186789704341737,0.43985225058300814,0.36753625394204575,0.3953640321316159,0.5412646857720651,0.9217546993353904,0.4593252208662052,0.605520240741813,0.6327882178518588
0.35079248886532677,0.08397612067395724,0.44786021455465663,0.4096262804432104,0.3511942800322003,0.564303887858868,0.9217052986398662,0.5033561525890422,0.6628948909172273,0.6014606068777058
0.4190921590451783,0.07218144781415296,0.50707786556195,0.36401406997729113,0.34648527541520263,0.6645283311291807,0.9665715717204246,0.5748675146757911,0.6241877844636909,0.6397846444998081
0.3711681723557437,0.028698898321439067,0.4145517371960794,0.3873750355523851,0.3239772300885946,0.5588718032331595,0.9462234234875451,0.5331735455101654,0.6620871106044104,0.6638717497629956
0.2734688729944723,0.04992713600579426,0.42942619210529304,0.3048828917486051,0.3715662282467587,0.5008355927605206,0.9402600402123655,0.5120794870149954,0.5299417251131713,0.6181947555224591
0.42765834314070583,0.024131795230668,0.47910232719505247,0.35753329555434943,0.29107756271873514,0.6187318166036815,1.002705601306579,0.626823442365459,0.5916820432972412,0.651208281393167
0.37427037713090705,0.045845383794597495,0.49429963243148833,0.40509818527100216,0.38077848404455444,0.5615697654671125,0.9591185029770507,0.5834960798739417,0.6289369119168158,0.6091705359134354
0.3251628726410948,0.04178453728367616,0.4423980217871499,0.3267227064830767,0.3581830787489753,0.527690673907641,0.9712226694339374,0.49200336405878764,0.5891261120198191,0.6330947571093543
0.42797197388195346,0.042373820490638474,0.4394294173236305,0.4093718362024859,0.37433563349394683,0.5669863918065607,0.9529126324873699,0.5099584719888417,0.6172116621830535,0.6401479274021209
0.3171618383926395,-0.017060770790944153,0.3488879773249513,0.309319802942308,0.3273155717653394,0.6154162781640073,0.9776990024055279,0.5187988530041743,0.6553487318596699,0.666494301884397
0.3079115685851608,0.03388422680462554,0.45293175850228534,0.3191114663076678,0.3041388533181127,0.5423794793812906,0.9737416303475238,0.5447689415446073,0.5508299408724703,0.6575485004791141
0.4181508590375985,0.01716910909772351,0.4661796730324072,0.35088600974368267,0.30461556832075515,0.5545915047704028,0.9504478088498316,0.5391660070759241,0.5604422681550476,0.6626336141899274
0.43036913134616883,0.05181457931763926,0.5528970967052828,0.35098655902911396,0.3470818292714289,0.6482602884159752,0.9592784753840371,0.5845630234723933,0.607131029764242,0.6125892983810262
0.43466205736315583,0.03781912075093181,0.436621934950934,0.44105272368915815,0.38446535392873205,0.5747018003420284,0.9326028743489777,0.541537722360186,0.6245534028543541,0.6697040569125206
0.42562686527844457,0.049453244999856864,0.5077886925310586,0.34390364511714483,0.3196627742677615,0.6575512288164542,0.9579325488242137,0.5879961274943415,0.6034103816834842,0.6185158184483766
0.3833799979737499,0.07262724001967773,0.5200111477671051,0.40512166189938875,0.38537492586981276,0.5588058779740441,0.9480882740360161,0.5127000804851076,0.6533656503686509,0.6133244372962858
0.4608389717911381,0.012467668339359085,0.4562714791065832,0.3464738319027295,0.32244413461311955,0.6190129956060625,0.9930267052418734,0.6188019893889539,0.6328409113060138,0.6757967093710582
0.42182787018606704,0.03642187384983521,0.4951153639071519,0.39544195454282216,0.38690447209554907,0.6355350245867608,0.9643693935512173,0.6078949104903801,0.6771838656829912,0.640609185243681
0.3968305568194738,0.05033480016720948,0.4659929075330055,0.36651838154735394,0.3652031852242522,0.6200473846315262,0.9448621303021582,0.5181386743765113,0.6361702894673358,0.6312286587870499
0.39833438816493644,0.07446331548417832,0.4669549940499108,0.3329094959646659,0.33028896231788796,0.514433485001273,0.9390622155674655,0.533880811767194,0.5478440467654443,0.6518347985655479
0.35654394717776283,0.03383651902174238,0.4136515973595737,0.417386031802391,0.3607717831668881,0.6135148729674071,0.9391241705664232,0.5279597322953189,0.6575095297199605,0.6480790054914596
0.49594849567073673,0.06290210438878915,0.5078245252305035,0.32710431189639444,0.337335134873946,0.6217097575959323,0.9451910751463739,0.5925492344854817,0.5559410325585001,0.6519184421465936
0.43848888668530583,0.012213004505704702,0.42959697582184475,0.33363902103162424,0.33688722984487135,0.6352967977852129,0.951722772306663,0.5154481751949291,0.6141767966069994,0.6633601848111805
0.3994978412885301,0.06633541437486543,0.47551277508316125,0.24453902066452007,0.344010261504946,0.5597280160337805,0.9326557633090035,0.5106879194534637,0.480254817093938,0.6188531004115285
0.455667357997115,0.06823168648865935,0.4917182158209563,0.4768495066351432,0.3780950785462455,0.6350500681820578,0.9214062979021862,0.4999826299605279,0.7015621491280806,0.5820644940477009
0.34858726301104603,-0.009256695183774349,0.40767171401078617,0.4118979420831368,0.3284274286975246,0.5527955093632553,1.011508130469237,0.5753764237527934,0.6955471293772639,0.7033778424840311
0.4750857030283127,0.03261589975997437,0.42686544566583384,0.3929754496120088,0.3395526479234663,0.6239957696212022,0.9711899226508375,0.5384390548271338,0.6623106502451681,0.6869342368874224
0.426873465451022,0.049999582442890766,0.44197504495591194,0.3985210913479582,0.35730873282316084,0.6034112914917487,0.9510796385106619,0.552346260828168,0.6492112012897644,0.6404497254692803
0.44581543681720454,0.0637488431959064,0.41268199892140034,0.30071285606436055,0.37915466239531725,0.5309503659193775,0.9473175434930174,0.5479057782373017,0.5257583988226847,0.6885666584572416
0.45603522143847447,0.018991020006020234,0.4498922223457083,0.36767301382628026,0.36527222254174513,0.6346088773344757,0.9577034941196587,0.5837972513160633,0.6488826800866367,0.6922127882705884
0.4635150448202164,0.046799941314390754,0.5257085942669857,0.3850898612769693,0.33520146279533114,0.6245955230133848,0.9909841425005289,0.5592836243275556,0.6293935239171559,0.6642000659960451
0.4402674120389317,0.022214117872505722,0.5019743023006306,0.34767923747711155,0.3523657100517622,0.6114090301922953,0.961863682809376,0.54231946284296,0.6101443915674134,0.6568498566932655
0.380754447534992,0.030948953188485236,0.5177845740814572,0.31205741948894694,0.3488386362247777,0.5569017202294568,0.9486154889173867,0.5574840934206364,0.5157871254346871,0.6409629667550032
0.37223233714897985,0.06799025848611477,0.5101775559142196,0.38035320002137474,0.36227019118579645,0.4416330732756715,0.9217902714566569,0.4979945675036883,0.6148814094867734,0.6210011204662739
0.4086685803402459,0.03397520474775653,0.47120145970743804,0.3782610331720647,0.3425140409672716,0.5331210035509522,0.9673238770449318,0.48270500797661353,0.6274063466720232,0.6676514145191226
0.39833554446274244,0.07481051393712007,0.48593345281180894,0.41990997660918306,0.3900589410872234,0.6394747402729766,0.9252616920699464,0.47321352298611585,0.6487537642814509,0.6301180965178683
